# vehicleID, maxLat, minLat, maxLong, minLong
1033076,41.813874,41.730798,-70.615449,-70.724154
1033078,46.729703,46.653169,-114.060162,-114.086994
1033089,47.631143,47.585905,-114.089221,-114.144437
1033093,34.986094,34.954884,-81.33972,-81.376923
1033098,32.593116,32.519942,-94.367108,-94.481779
1033105,35.261244,35.22063,-94.184932,-94.251173
1033110,44.353028,44.318234,-83.639074,-83.681201
1033114,40.232943,40.189237,-74.657991,-74.751035
1033116,39.284084,39.218796,-73.547762,-77.591034
1033125,38.35027,38.306041,-85.593923,-85.681634
1033141,44.009448,43.935436,-97.350261,-97.42312
1033153,41.556452,41.504789,-85.28044,-85.365905
1033170,26.521662,26.486451,-81.601425,-81.83833
1033173,26.720408,26.675802,-80.836235,-146.738681
1033181,34.899153,34.841116,-80.882613,-80.949186
1033185,41.258965,41.183878,-85.843827,-85.89714
1033213,38.350681,38.311374,-121.497983,-121.563033
1033217,45.2757,45.228906,-121.032721,-121.290446
1033222,34.650794,34.595499,-90.690614,-90.749065
1033225,42.346386,42.291665,-88.350796,-88.866557
1033231,37.383892,37.325814,-119.618,-119.6742
1033234,38.957985,38.915181,-86.655285,-86.80291
1033235,48.422594,48.360018,-93.551199,-93.738865
1033236,39.206569,39.138568,-121.552786,-122.242801
1033254,26.999912,26.959067,-79.93579,-80.119362
1033263,34.933784,34.88353,-82.697518,-82.745201
1033264,43.13882,43.058166,-115.681953,-115.746609
1033267,39.700697,39.675004,-84.608512,-84.726071
1033273,40.570779,40.530265,-74.24054,-74.300344
1033277,43.344961,43.274876,-90.915776,-90.962652
1033284,44.04395,44.0043,-88.803788,-88.846503
1033286,40.299894,40.224191,-98.251769,-98.321803
1033287,40.585718,40.535531,-79.13409,-79.18505
1033298,40.585136,40.524273,-74.22458,-74.268274
1033303,41.230388,41.197414,-88.563612,-88.602185
1033304,37.775084,37.726924,-88.226876,-88.288856
1033307,41.992153,41.942579,-75.567808,-75.746121
1033311,34.337082,34.272576,-118.688663,-118.747192
1033313,37.774562,37.719241,-88.903941,-88.954472
1033318,36.661682,36.614617,-91.647565,-91.71445
1033326,40.662273,40.61175,-80.799916,-80.855972
1033327,45.547512,45.507486,-92.848888,-95.538588
1033330,42.461072,42.425509,-92.94128,-94.538154
1033342,35.525714,35.465758,-82.335728,-82.408281
1033347,40.72187,40.653536,-83.772669,-83.838954
1033355,44.472884,44.45186,-119.520107,-119.564425
1033360,47.948234,47.913608,-122.087444,-122.181076
1033380,38.323639,38.273975,-90.360564,-90.431128
1033398,39.915293,39.874353,-82.310415,-82.41491
1033405,37.784577,37.736134,-89.000969,-89.081829
1033406,48.399375,48.363632,-114.031809,-114.212932
1033410,34.008738,33.949165,-118.11539,-118.194406
1033412,26.128635,26.081987,-97.399791,-97.508367
1033417,42.297518,42.20901,-70.742489,-71.327629
1033426,40.60421,40.566099,-111.820745,-111.864367
1033431,40.613778,40.563621,-80.633953,-80.72601
1033460,32.15579,32.080023,-83.807396,-83.908518
1033462,38.015951,37.929716,-88.435974,-88.484034
1033468,29.751255,29.708719,-95.355655,-95.720002
1033474,42.207459,42.150001,-91.570147,-91.821214
1033476,48.342382,48.297431,-109.924964,-110.162264
1033483,40.897368,40.835861,-81.755549,-81.793411
1033521,30.802339,30.741605,-95.120528,-95.231316
1033527,34.478634,34.441796,-85.644705,-85.700946
1033529,37.749685,37.688802,-90.596185,-90.624806
1033553,44.864559,44.773057,-88.534859,-88.60853
1033565,39.727286,39.670638,-99.413275,-99.559407
1033568,42.270483,42.22757,-73.635507,-73.922215
1033571,46.293387,46.248298,-119.26438,-119.344413
1033578,40.789491,40.707565,-73.662394,-73.725702
1033586,42.484267,42.415718,-93.753253,-97.376433
1033590,38.815495,38.759658,-89.757555,-89.882099
1033597,34.028549,33.964196,-96.647711,-96.749175
1033600,39.936637,39.891221,-86.145832,-86.196801
1033601,34.399852,34.348787,-82.88267,-82.920963
1033608,33.155626,33.106566,-86.710724,-87.16956
1033620,39.203627,39.169246,-88.375884,-89.087724
1033625,42.980233,42.92512,-91.336853,-91.415739
1033643,33.543099,33.492797,-82.052133,-82.123793
1033655,31.671519,31.600812,-97.279046,-97.363585
1033668,31.276383,31.219134,-99.841732,-99.879412
1033669,47.125283,47.092584,-114.006897,-114.081063
1033682,33.221526,33.190352,-84.071821,-84.237294
1033684,38.749059,38.707328,-84.782288,-84.904651
1033687,45.463452,45.428586,-84.773428,-85.212545
1033688,39.332441,39.279136,-84.334476,-86.639328
1033692,40.666646,40.616433,-84.164569,-84.265037
1033696,40.594973,40.51121,-89.123369,-89.186003
1033698,38.122038,38.049082,-97.326261,-97.357854
1033716,46.690353,46.628256,-92.845915,-92.907626
1033727,42.344454,42.298488,-83.817448,-84.22027
1033736,27.674487,27.617064,-99.169002,-99.254157
1033745,37.572408,37.516863,-93.510185,-93.560705
1033751,45.855342,45.802496,-119.112819,-119.353867
1033755,35.382911,35.318288,-119.015984,-119.10624
1033778,40.966486,40.891545,-81.582875,-81.622546
1033780,39.441656,39.401645,-79.697273,-80.036658
1033785,41.393384,41.358605,-81.393395,-81.508327
1033795,40.240814,40.182504,-79.571738,-79.637847
1033806,34.200655,34.17032,-86.59523,-86.624186
1033812,36.720278,36.67489,-77.503445,-77.571897
1033813,47.896908,47.839412,-122.119054,-122.161916
1033819,33.975414,33.901435,-80.277719,-80.371438
1033830,43.672353,43.617584,-94.410551,-94.464156
1033834,34.684214,34.605221,-106.732084,-106.776903
1033856,37.393361,37.347,-96.178715,-96.277375
1033860,32.337672,32.298405,-95.427131,-95.504312
1033864,26.58843,26.561754,-99.112389,-99.421369
1033865,39.762113,39.703127,-85.536634,-85.617167
1033873,43.489842,43.392009,-96.569582,-96.635907
1033883,41.097256,41.027468,-81.87941,-81.923536
1033889,31.353395,31.307278,-89.301266,-89.374448
1033893,33.152115,33.118465,-116.653772,-117.279986
1033894,47.181354,47.136321,-96.764422,-96.830028
1033895,45.007575,44.963793,-92.858585,-92.982543
1033896,36.213628,36.160722,-83.581951,-84.241101
1033899,42.089361,42.047786,-88.500329,-88.674621
1033925,35.301205,35.254333,-80.372444,-80.436425
1033938,38.879808,38.828459,-99.079392,-99.247366
1033949,38.509757,38.462208,-101.293347,-101.370429
1033953,40.648369,40.608225,-76.13875,-76.181789
1033975,44.727121,44.668029,-104.550386,-104.625035
1033976,37.261455,37.204579,-77.252918,-77.313928
1033992,40.565265,40.497888,-75.581457,-75.634646
1033995,27.876425,27.818155,-82.689195,-82.72649
1033997,41.281575,41.251393,-89.140577,-89.186739
1034000,36.153895,36.116982,-93.698002,-229.913076
1034005,34.789701,34.75274,-90.69934,-90.765753
1034007,25.739806,25.663142,-80.41851,-80.471355
1034010,39.119247,39.079056,-89.731112,-90.11417
1034015,40.764337,40.727729,-80.223199,-80.328877
1034016,38.728025,38.660781,-121.210373,-121.32083
1034050,46.198539,46.154226,-98.409294,-98.489593
1034054,33.31957,33.259881,-86.172755,-86.37446
1034061,47.1279,47.061383,-97.364631,-97.402795
1034066,42.071197,42.013816,-97.662265,-97.840518
1034071,39.885089,39.844807,-89.505661,-89.604941
1034077,43.549672,43.475504,-114.197672,-114.254544
1034078,41.970587,41.936034,-73.92111,-74.012805
1034087,38.437335,38.376628,-97.418199,-97.461373
1034099,45.295882,45.251286,-121.094476,-121.325601
1034101,45.526773,45.470787,-94.838468,-95.756053
1034103,39.31979,39.274952,-122.60391,-124.59123
1034105,42.082429,42.05414,-88.036797,-88.18526
1034118,34.813759,34.757541,-112.078053,-112.133846
1034119,40.595171,40.536097,-124.213426,-124.2773
1034121,37.235954,37.200256,-108.714802,-108.785399
1034124,33.852645,33.799739,-94.026911,-94.121331
1034132,39.692929,39.654795,-91.432703,-91.615524
1034141,40.734238,40.675482,-94.686031,-94.74168
1034144,44.307919,44.237291,-92.353228,-92.410717
1034148,40.603094,40.51457,-98.474738,-98.521742
1034150,39.123211,39.078922,-82.841304,-83.087376
1034151,39.90677,39.86629,-86.139223,-86.217924
1034152,41.655036,41.599637,-94.24109,-94.278332
1034160,42.72185,42.677,-104.004405,-104.172734
1034166,44.104323,44.054589,-93.480579,-93.516837
1034168,33.83891,33.79035,-108.887984,-108.939843
1034172,37.668565,37.623605,-76.556484,-76.597242
1034177,34.196537,34.130202,-86.032441,-86.087039
1034183,38.735166,38.698979,-75.367256,-75.441283
1034186,40.789425,40.722677,-103.167964,-103.25053
1034190,37.403336,37.366479,-87.618603,-87.665905
1034196,40.053888,40.018407,-89.834047,-89.914365
1034210,40.306714,40.265464,-80.277578,-80.330203
1034211,39.85946,39.806019,-75.584885,-75.758674
1034215,38.691762,38.643045,-83.737151,-83.842663
1034218,40.981602,40.918762,-80.31673,-80.360344
1034221,45.472742,45.407368,-93.631911,-94.11269
1034225,36.970524,36.91052,-94.842132,-94.892894
1034228,30.778861,30.730201,-95.294713,-95.3266
1034247,39.09603,39.016159,-93.477685,-93.740751
1034258,43.243543,43.178374,-75.454801,-75.505939
1034265,27.670972,27.628814,-80.415741,-80.480361
1034279,40.411921,40.372617,-80.155442,-80.195705
1034280,39.761336,39.729928,-104.197634,-104.303646
1034291,36.491555,36.405922,-86.221797,-86.378075
1034298,30.064888,30.01758,-82.204663,-82.468665
1034304,34.180169,34.12744,-86.316929,-86.401293
1034309,40.627581,40.568632,-90.922047,-90.975165
1034311,47.482519,47.440394,-121.708477,-121.771098
1034312,47.688462,47.622729,-117.84898,-117.89482
1034316,27.553664,27.516951,-82.698864,-82.754975
1034328,44.567268,44.524815,-88.270281,-88.341832
1034329,31.374767,31.34276,-102.83408,-102.877027
1034335,27.076376,27.009312,-81.968766,-82.07062
1034341,41.14763,41.102778,-79.975661,-80.026335
1034342,33.536806,33.486703,-80.866949,-80.981223
1034352,40.235233,40.180926,-85.015164,-85.142086
1034356,32.780641,32.750746,-111.690758,-111.873787
1034359,38.958977,38.913217,-99.533231,-99.750641
1034363,36.751585,36.687379,-84.335464,-84.476666
1034370,28.862283,28.796855,-81.225473,-81.287831
1034371,31.906002,31.851031,-82.566746,-82.628814
1034375,41.98531,41.939167,-90.769956,-90.871154
1034377,39.663785,39.621501,-86.612952,-86.869693
1034380,33.62778,33.58954,-85.047795,-85.151848
1034384,39.139353,39.028128,-104.118386,-104.546759
1034396,46.850578,46.802869,-117.20716,-117.254272
1034401,39.551517,39.507575,-78.710294,-78.833297
1034417,38.168607,38.093788,-85.713413,-85.78523
1034418,39.012251,38.969421,-93.341143,-93.498115
1034419,43.789069,43.745595,-94.652345,-94.725447
1034422,41.228822,41.178419,-90.327482,-90.390804
1034439,31.008105,30.962362,-82.856034,-82.915425
1034442,36.2803,36.214896,-94.277659,-94.734975
1034443,35.353414,35.280559,-80.307244,-80.370798
1034449,35.570941,35.518496,-77.842622,-77.906615
1034455,40.29013,40.257149,-75.418972,-75.472459
1034456,32.819618,32.770059,-85.272091,-85.622881
1034460,40.315122,40.261652,-80.294095,-80.371816
1034481,37.421167,37.373416,-80.776529,-80.812075
1034484,39.086512,39.022617,-89.691604,-89.886737
1034504,37.950634,37.888131,-90.524599,-90.557122
1034519,41.931396,41.873378,-91.954722,-92.067863
1034525,41.645432,41.610362,-70.927638,-70.970832
1034530,40.274306,40.206031,-103.763141,-103.827088
1034532,40.424792,40.383193,-75.88276,-75.957826
1034543,48.570128,48.514025,-110.402518,-110.958159
1034550,40.546643,40.468146,-80.23495,-80.27965
1034556,32.938619,32.881665,-81.057481,-82.266285
1034557,45.719989,45.644006,-94.282437,-94.773505
1034563,45.015691,44.968479,-89.623926,-89.713043
1034564,47.214012,47.174988,-96.787228,-96.82397
1034570,33.839167,33.781393,-89.03027,-89.081888
1034571,38.94229,38.909745,-99.212926,-99.338803
1034576,39.860361,39.830972,-89.224775,-89.349069
1034586,18.455286,18.412173,-66.436556,-66.486667
1034594,65.143303,65.099772,-166.76292,-166.802997
1034602,32.77657,32.727501,-81.594743,-81.919643
1034604,43.302394,43.258335,-75.006248,-75.071541
1034614,32.012548,31.947583,-84.083117,-84.147974
1034616,38.599796,38.531295,-109.505142,-109.54762
1034618,39.587006,39.543286,-104.796007,-104.964842
1034621,41.296351,41.245963,-80.719774,-80.756233
1034629,30.575534,30.523893,-84.721385,-84.801577
1034638,35.459528,35.392971,-99.25419,-99.31605
1034649,40.757865,40.699533,-80.267289,-80.309944
1034657,28.08345,28.036973,-99.29743,-99.361256
1034664,33.537744,33.502715,-89.890948,-89.971684
1034665,40.385624,40.345329,-99.447555,-99.511482
1034667,46.087703,46.024147,-114.173453,-114.273082
1034679,40.975291,40.901255,-75.951425,-76.000933
1034697,34.135497,34.068006,-118.024698,-118.082623
1034704,38.876406,38.829364,-77.171774,-77.361045
1034707,32.334011,32.287959,-89.794794,-89.90967
1034716,33.492376,33.436478,-99.620816,-99.68632
1034727,18.325488,18.279593,-65.277748,-65.338334
1034730,38.766493,38.703228,-78.601953,-78.673875
1034750,44.837822,44.781749,-93.588294,-93.69494
1034757,33.564568,33.53032,-84.622124,-84.69252
1034798,40.691026,40.592687,-74.553712,-74.584867
1034802,40.267612,40.210837,-103.725635,-103.822494
1034804,39.046739,39.003714,-76.815264,-77.124105
1034806,46.158982,46.123001,-122.857558,-122.956722
1034810,36.742212,36.685464,-106.550043,-106.609531
1034822,41.020615,40.947467,-81.788197,-81.844409
1034823,48.487037,48.401778,-100.854425,-101.10401
1034827,34.255448,34.189385,-87.586255,-87.649381
1034830,48.342189,48.293145,-97.633863,-97.743885
1034838,30.963603,30.909468,-101.890777,-101.941311
1034855,36.127575,36.084988,-86.992039,-90.206822
1034859,44.333822,44.299175,-84.561758,-84.668541
1034862,39.418614,39.378527,-88.804612,-89.161506
1034865,26.313784,26.245006,-97.824775,-97.963016
1034866,42.007657,41.95878,-71.405175,-71.579609
1034876,37.53958,37.498191,-121.947478,-122.006182
1034878,35.151377,35.103671,-75.908041,-75.987987
1034892,40.244172,40.197934,-121.062223,-121.166028
1034895,42.733593,42.667665,-85.399571,-85.598663
1034900,37.144083,37.085082,-79.610809,-79.671201
1034901,46.517169,46.47935,-96.23128,-96.298789
1034904,36.536589,36.475256,-92.43973,-92.638693
1034905,28.777452,28.708551,-81.182374,-81.277084
1034916,30.948459,30.889211,-85.060467,-85.139178
1034923,33.898859,33.862853,-117.598521,-117.689686
1034925,29.813832,29.766934,-92.57454,-94.016234
1034933,35.329918,35.292079,-90.111807,-90.246479
1034943,40.785727,40.734526,-73.335344,-73.415735
1034955,39.15045,39.087083,-78.439602,-78.804987
1034957,42.781628,42.727945,-93.239786,-93.39138
1034958,44.148439,44.088671,-91.795574,-91.842527
1034961,34.014154,33.961944,-96.182736,-96.242481
1034972,45.230229,45.205678,-99.481469,-99.727491
1034974,37.267858,37.219154,-89.210346,-89.290573
1034982,38.020346,37.986953,-88.913422,-88.958055
1034986,35.522682,35.475346,-95.906869,-95.975397
1034991,38.544996,38.503135,-81.864719,-81.918354
1034993,34.40629,34.354212,-81.068632,-81.138844
1034996,39.58905,39.553145,-84.285901,-84.436143
1034997,31.186662,31.12231,-87.967452,-88.030815
1035000,39.111791,39.067107,-77.137839,-77.422761
1035012,41.99289,41.91534,-90.897833,-91.078729
1035016,35.247329,35.166568,-83.105315,-83.169118
1035025,39.770533,39.717173,-77.510357,-77.636379
1035026,37.557551,37.530761,-77.353167,-77.397944
1035030,37.960152,37.887125,-95.683257,-95.75513
1035031,37.006261,36.938181,-93.888966,-93.952153
1035035,39.137441,39.062475,-90.383456,-90.70841
1035037,38.976293,38.888225,-76.485566,-76.57775
1035039,29.566518,29.529629,-90.567337,-90.780275
1035040,29.565909,29.542352,-95.275324,-95.417507
1035041,41.92554,41.888281,-95.21201,-95.289537
1035043,45.884821,45.781496,-122.561836,-122.750839
1035052,44.287883,44.242532,-89.398607,-89.470972
1035072,42.412977,42.370334,-85.46641,-94.732172
1035075,35.184746,35.148986,-106.637867,-106.697605
1035078,41.235409,41.151703,-92.878833,-92.914414
1035079,35.457692,35.424281,-91.364373,-91.475101
1035086,27.230307,27.182716,-97.761548,-97.898047
1035094,41.135099,41.075905,-82.082539,-82.134744
1035105,45.428692,45.376367,-97.78114,-98.012766
1035107,44.104824,44.047707,-95.53897,-95.574746
1035110,33.909364,33.838691,-88.046915,-88.154776
1035113,39.059666,39.008214,-99.787022,-99.958789
1035129,41.969796,41.921318,-73.907607,-73.993788
1035134,42.459375,42.42111,-92.565222,-96.66968
1035139,47.987596,47.919687,-96.951618,-97.033679
1035141,40.375677,40.305603,-79.966638,-80.016071
1035145,48.594578,48.540254,-121.8808,-122.185779
1035147,30.394002,30.351703,-86.913445,-87.003614
1035148,44.42392,44.34612,-93.003704,-93.073437
1035165,40.308818,40.255065,-76.526176,-76.609576
1035171,39.273982,39.157189,-76.686802,-82.0681
1035181,39.785574,39.733601,-83.594874,-83.685151
1035194,45.154039,45.109889,-118.929726,-119.105086
1035196,29.816902,29.78223,-95.650565,-96.382363
1035197,38.965136,38.933002,-74.891976,-75.102494
1035201,41.840892,41.79766,-72.875931,-72.951642
1035207,39.169269,39.121976,-111.505463,-111.998278
1035210,33.442942,33.360399,-79.953995,-80.163036
1035220,42.01547,41.983561,-83.874641,-83.980506
1035238,42.867165,42.828792,-108.719893,-108.898871
1035240,36.034369,36.00283,-87.872068,-88.450676
1035255,36.6456,36.603804,-91.539966,-91.656628
1035268,40.592645,40.556762,-122.353729,-122.389869
1035271,39.887021,39.831241,-75.271579,-75.353581
1035272,34.686734,34.637663,-118.351534,-118.410942
1035273,36.890269,36.810897,-77.412499,-77.488545
1035275,40.339938,40.304111,-79.963657,-80.026626
1035280,41.969319,41.911832,-89.778061,-89.889364
1035281,61.547452,61.510991,-160.242506,-160.438526
1035288,33.62763,33.598507,-84.576941,-84.707186
1035290,46.313669,46.267578,-95.648674,-95.738356
1035291,40.513168,40.467545,-86.316405,-86.395342
1035292,40.826823,40.795113,-92.463629,-92.510301
1035302,40.498346,40.422304,-76.101251,-76.166387
1035303,37.470855,37.402873,-99.956119,-100.010968
1035311,36.23489,36.192254,-94.490186,-94.939099
1035312,42.226996,42.180483,-93.355912,-93.556423
1035318,32.573252,32.53315,-92.706963,-92.792558
1035325,37.285791,37.237758,-76.424173,-76.497672
1035329,31.903075,31.843884,-92.265982,-92.329566
1035330,18.342006,18.288752,-66.244407,-66.326531
1035331,42.845699,42.806116,-74.064313,-74.166657
1035339,47.404718,47.307365,-114.787324,-114.859925
1035341,35.164017,35.108208,-118.486205,-118.543985
1035348,40.886125,40.847164,-72.943087,-73.009563
1035350,33.873804,33.818268,-90.48457,-90.56022
1035358,47.325863,47.281102,-101.755791,-101.790088
1035359,30.19669,30.154736,-96.52424,-96.671424
1035360,44.232502,44.177382,-92.593993,-92.617278
1035363,39.662357,39.58315,-97.27284,-97.56969
1035365,40.891231,40.853307,-87.593569,-87.646397
1035374,36.781284,36.738578,-79.934241,-80.034859
1035380,40.570675,40.515197,-84.070816,-84.167182
1035383,39.953272,39.897679,-87.605865,-87.68268
1035384,31.449612,31.405454,-95.397591,-95.475027
1035388,40.950439,40.901917,-95.89522,-95.93665
1035391,32.513632,32.456631,-94.898278,-94.964364
1035395,38.806406,38.724401,-82.702483,-82.843966
1035398,39.225002,39.191811,-82.591677,-83.742519
1035408,44.939912,44.901963,-93.441618,-93.535325
1035409,41.644634,41.549391,-122.498503,-122.55659
1035411,40.008569,39.965652,-86.935276,-86.986846
1035413,37.443459,37.359814,-81.216794,-81.269332
1035414,39.923885,39.868661,-84.21007,-84.325075
1035416,40.43042,40.38958,-82.790973,-82.880074
1035420,34.154656,34.071033,-87.538806,-87.633411
1035422,35.231263,35.195484,-85.365163,-85.437123
1035424,36.171708,36.099783,-57.901117,-102.357238
1035436,40.538138,40.486513,-83.923779,-83.989841
1035437,40.526043,40.472001,-80.064775,-80.1233
1035438,32.680327,32.648161,-85.342082,-85.447951
1035442,45.182808,45.131406,-92.999283,-93.113416
1035444,39.882372,39.830921,-75.293849,-75.378989
1035449,37.261566,37.191851,-93.199305,-93.30467
1035457,39.391376,39.35354,-85.771282,-86.292308
1035461,41.693195,41.644462,-111.147334,-111.202777
1035463,46.300742,46.232596,-99.25,-99.352138
1035466,38.841768,38.793636,-119.565873,-119.653891
1035471,33.132437,33.07613,-103.786567,-104.335411
1035474,38.208359,38.153798,-90.527716,-90.562651
1035476,32.913787,32.875452,-87.761939,-88.32767
1035477,46.191337,46.124278,-116.379816,-116.458035
1035479,38.87317,38.834028,-90.074497,-90.271741
1035497,40.372621,40.317207,-112.005573,-112.047592
1035504,39.902298,39.850984,-89.366502,-89.462165
1035535,45.21038,45.161385,-93.516792,-93.697334
1035550,35.041495,34.986053,-90.594635,-90.680724
1035553,35.020189,34.939062,-79.725996,-79.768638
1035554,41.344123,41.28251,-111.911,-111.997882
1035555,44.035105,43.993051,-75.698042,-75.746435
1035557,30.816295,30.77355,-87.118669,-87.241267
1035567,38.482837,38.414941,-105.175047,-105.234936
1035580,33.695229,33.648432,-93.748099,-93.845994
1035581,39.081001,39.031298,-77.135879,-77.419154
1035585,35.243006,35.194876,-77.826815,-77.905328
1035594,42.897677,42.842419,-108.756664,-108.836294
1035596,31.292932,31.258124,-94.531841,-94.582363
1035603,31.039464,30.970825,-84.042018,-84.091995
1035608,40.119441,40.051817,-105.917452,-105.9986
1035609,40.339185,40.279424,-74.007536,-74.036869
1035616,47.261886,47.219276,-122.417062,-122.448129
1035624,34.047674,33.978246,-81.095658,-81.164202
1035631,44.610743,44.558281,-95.089835,-95.146388
1035641,33.185451,33.118018,-99.097133,-99.328209
1035651,45.187029,45.161049,-98.690507,-98.85627
1035658,41.604697,41.551194,-101.634423,-101.698068
1035669,41.61795,41.54242,-72.775132,-72.845689
1035677,47.331819,47.271188,-117.120913,-117.167622
1035683,48.172093,48.126135,-95.790614,-95.921496
1035684,39.910569,39.866676,-84.27111,-84.346059
1035688,47.901844,47.865376,-121.74658,-121.784656
1035708,42.542187,42.490604,-104.292293,-105.124483
1035713,18.346192,18.301154,-66.989805,-67.035228
1035724,33.44282,33.401972,-88.615964,-88.707984
1035729,37.674084,37.637691,-115.714106,-115.750508
1035736,38.056891,37.987082,-78.90666,-78.954666
1035747,41.155908,41.106463,-111.995702,-112.028017
1035752,44.084605,44.016904,-89.509345,-89.554547
1035767,38.698669,38.646052,-78.654055,-78.747427
1035776,43.248693,43.201643,-94.720501,-94.763504
1035778,35.418087,35.329862,-94.132089,-94.190589
1035791,41.17742,41.138121,-80.00101,-80.050964
1035795,48.278765,48.218821,-101.393368,-101.474495
1035807,34.623688,34.56966,-87.07082,-87.173774
1035809,39.821043,39.763065,-76.70368,-76.833883
1035810,40.807716,40.746145,-97.582231,-97.643915
1035813,29.321538,29.270345,-95.858553,-95.968456
1035817,38.962817,38.917983,-84.828624,-84.969964
1035819,39.122909,39.045421,-76.887506,-77.12197
1035822,36.191735,36.143234,-87.838241,-89.186533
1035830,36.47794,36.433596,-86.7797,-86.975604
1035842,41.539495,41.51082,-122.459923,-122.518769
1035846,39.409781,39.362629,-90.882785,-91.175268
1035852,18.478403,18.389591,-67.047242,-67.110424
1035874,45.355266,45.288031,-119.466359,-119.641961
1035876,38.852867,38.782862,-76.972075,-77.082555
1035877,35.325784,35.268683,-80.37526,-80.43159
1035901,42.38854,42.338266,-96.919701,-98.327488
1035915,31.648091,31.59956,-89.950599,-90.001573
1035919,37.578217,37.506235,-79.346664,-79.411507
1035920,35.281222,35.238357,-85.177304,-85.228212
1035929,41.346539,41.290329,-83.433166,-83.495643
1035930,39.386737,39.357167,-112.331763,-112.793015
1035933,40.578907,40.537108,-77.328327,-77.385091
1035949,32.782605,32.733463,-96.274469,-96.457871
1035954,30.662132,30.598147,-89.06816,-89.143109
1035957,40.897755,40.847789,-74.880077,-74.909063
1035960,28.503733,28.467141,-81.346938,-81.390272
1035990,34.81122,34.743546,-86.93064,-86.989186
1035991,32.291452,32.239154,-96.622132,-96.708226
1036003,43.720014,43.678521,-93.541379,-93.579468
1036009,33.987038,33.946795,-94.299703,-94.357559
1036010,38.571132,38.50961,-75.687129,-75.78435
1036012,35.036754,34.99176,-107.290752,-107.336688
1036024,40.990388,40.950089,-79.702816,-79.74933
1036028,39.760727,39.714893,-82.872473,-82.975448
1036034,38.301365,38.263299,-85.628749,-85.689327
1036039,40.732647,40.677212,-75.967787,-76.005355
1036057,35.049765,34.981538,-92.878143,-92.959003
1036066,36.110626,36.074928,-81.054555,-82.216028
1036067,41.192847,41.160805,-87.758168,-87.86048
1036078,34.078598,34.028021,-83.093418,-83.146309
1036085,25.940934,25.832934,-80.144135,-80.267156
1036088,45.203795,45.151817,-94.26275,-94.350459
1036092,33.832787,33.787846,-82.897468,-82.977288
1036099,44.713778,44.67821,-73.407788,-73.472281
1036101,35.53707,35.474941,-90.386983,-90.45736
1036104,37.350951,37.279934,-120.509823,-120.56813
1036106,28.923449,28.865965,-96.432108,-96.498009
1036107,46.344635,46.287114,-92.789512,-92.848982
1036108,33.000216,32.933412,-88.566766,-103.877056
1036116,45.855612,45.812867,-109.764313,-109.945934
1036137,38.294531,38.249155,-85.509321,-85.596068
1036146,44.322237,44.2927,-91.984957,-92.019399
1036151,40.836611,40.778222,-74.069569,-74.1197
1036153,35.376434,35.345933,-94.312129,-94.368356
1036154,40.001838,39.968193,-111.655704,-111.800544
1036158,39.021535,38.974717,-77.038155,-77.23267
1036161,40.904684,40.849843,-74.388803,-74.460928
1036173,39.266576,39.211704,-94.241331,-97.350744
1036176,33.41484,33.346513,-110.805542,-110.941101
1036181,34.340701,34.301002,-86.540859,-86.581504
1036183,29.940589,29.87369,-82.450827,-83.104933
1036194,35.147612,35.110294,-75.881086,-75.940437
1036198,44.920688,44.88715,-85.234909,-85.330462
1036201,42.355525,42.318222,-87.362731,-88.102368
1036202,45.882932,45.825266,-92.94687,-93.214278
1036215,38.846206,38.781959,-91.029675,-91.092776
1036218,40.700346,40.660245,-89.783061,-89.821484
1036222,38.820639,38.779837,-96.662762,-96.738929
1036228,37.958166,37.892215,-94.22099,-94.267023
1036230,42.591929,42.555209,-94.028064,-94.405733
1036240,35.516491,35.455838,-97.353556,-97.423849
1036245,40.076313,40.03064,-76.504134,-76.562566
1036254,39.741386,39.679588,-78.862202,-78.995361
1036265,27.338571,27.303947,-80.273489,-80.336304
1036269,45.087285,45.019963,-92.923382,-93.035883
1036274,34.965387,34.926733,-85.312069,-85.386748
1036277,42.955983,42.918073,-83.940004,-84.080534
1036287,40.220784,40.166827,-92.126224,-92.17644
1036289,28.005973,27.978047,-81.568627,-81.634982
1036290,44.922482,44.851116,-107.098562,-107.19405
1036291,41.627883,41.577467,-75.481114,-75.545142
1036293,41.809606,41.766147,-70.628077,-70.731742
1036294,39.554673,39.512433,-120.973047,-121.267374
1036297,40.971694,40.940023,-88.168351,-88.245349
1036301,39.651993,39.586504,-106.75438,-106.92806
1036324,40.860871,40.788738,-97.792193,-97.84009
1036327,39.720089,39.675221,-78.653351,-78.767966
1036344,17.995107,17.945627,-66.219238,-66.303762
1036349,48.216271,48.146725,-122.107363,-122.179972
1036354,30.564656,30.503288,-93.354749,-93.440089
1036358,34.320284,34.267252,-111.30462,-111.35835
1036361,43.074871,43.033927,-85.539359,-85.619618
1036364,29.38699,29.342989,-81.009687,-81.106797
1036366,34.152677,34.105058,-101.413484,-101.460944
1036368,47.811045,47.743706,-98.167458,-98.216392
1036375,36.221866,36.168436,-90.552718,-91.253066
1036383,43.903244,43.834788,-87.999844,-88.043002
1036385,38.448861,38.38874,-89.526989,-89.620326
1036386,33.601857,33.56904,-99.768023,-99.893849
1036393,40.800849,40.744377,-73.587808,-73.639199
1036395,37.755388,37.704451,-99.916277,-99.975382
1036397,33.4576,33.416598,-114.641874,-114.768076
