# vehicleID, year, month, fuel / hours, lat, long
1040906,2019,4,69.65010634583027,0,0
1040918,2019,4,51.50787692813501,0,0
1040970,2019,4,63.89049553208772,0,0
1041182,2019,4,43.28663286471536,0,0
1041208,2019,4,57.5575131042516,0,0
1041216,2019,4,49.70531914893618,0,0
1041286,2019,4,53.79619477587875,0,0
1041366,2019,4,46.03423635838706,0,0
1041409,2019,4,53.87209818949239,0,0
1041429,2019,4,49.85781469648562,0,0
1041478,2019,4,59.857343147563945,0,0
1041512,2019,4,45.321538383991125,0,0
1041549,2019,4,45.49186663298813,0,0
1041582,2019,4,55.70536607898991,0,0
1041728,2019,4,58.86893878023377,0,0
1041802,2019,4,54.973089637461406,0,0
1041853,2019,4,46.89018704110617,0,0
1022522,2019,4,44.37886170433338,0,0
1022525,2019,4,45.262053211502284,0,0
1022590,2019,4,47.90665649057606,0,0
1023110,2019,4,68.30872805962974,0,0
1023332,2019,4,59.78158944262506,0,0
1023413,2019,4,59.031432523824165,0,0
1023426,2019,4,57.543181615482965,0,0
1023448,2019,4,48.24084422983018,0,0
1023504,2019,4,57.97870556171198,0,0
1023619,2019,4,49.64910989340531,0,0
1023886,2019,4,47.791540609727726,0,0
1023960,2019,4,58.55718695012549,0,0
1023972,2019,4,42.05782854505599,0,0
1024103,2019,4,57.91140935772496,0,0
1024211,2019,4,52.27223901622986,0,0
1024352,2019,4,53.71726565938096,0,0
1024401,2019,4,43.43354960997304,0,0
1024684,2019,4,36.44933226851235,0,0
1024805,2019,4,46.780017089484076,0,0
1024909,2019,4,56.37387344045673,0,0
1025194,2019,4,44.37706572190956,0,0
1025294,2019,4,53.19829703181721,0,0
1025303,2019,4,63.304380710352774,0,0
1025748,2019,4,44.08704166385305,0,0
1025778,2019,4,52.57722749886927,0,0
1025898,2019,4,50.820770106805384,0,0
1026000,2019,4,61.48805764218918,0,0
1026074,2019,4,49.57671094538957,0,0
1026251,2019,4,44.60747782324684,0,0
1026306,2019,4,53.376214878953874,0,0
1026312,2019,4,56.98534256519069,0,0
1026646,2019,4,59.0026416702173,0,0
1026757,2019,4,57.04839813189754,0,0
1026847,2019,4,62.20493505688331,0,0
1027204,2019,4,48.66326974779158,0,0
1027362,2019,4,50.50308658259907,0,0
1027573,2019,4,40.01810144253142,0,0
1027981,2019,4,58.4932415623186,0,0
1028047,2019,4,40.849423378324644,0,0
1028107,2019,4,40.589308329274246,0,0
1028221,2019,4,42.75428853190772,0,0
1028334,2019,4,54.74824964445903,0,0
1028612,2019,4,59.28345624258677,0,0
1028789,2019,4,57.26873152923452,0,0
1029015,2019,4,44.81850803598503,0,0
1029047,2019,4,53.870609882930225,0,0
1029197,2019,4,47.38882815346971,0,0
1029250,2019,4,47.110444330949946,0,0
1029275,2019,4,40.59433023470304,0,0
1029306,2019,4,32.933937737484165,0,0
1029512,2019,4,53.041675381719315,0,0
1029547,2019,4,51.590027033537645,0,0
1029717,2019,4,49.81910542631619,0,0
1029825,2019,4,57.66351644681917,0,0
1029826,2019,4,52.35184211909391,0,0
1029940,2019,4,50.62985633978767,0,0
1030170,2019,4,61.27843045112781,0,0
1030179,2019,4,43.81330036945471,0,0
1030398,2019,4,50.38501988628781,0,0
1030635,2019,4,43.242067134740886,0,0
1030779,2019,4,60.632995051055566,0,0
1030930,2019,4,41.63955716951632,0,0
1031114,2019,4,44.854201973880954,0,0
1031164,2019,4,41.83279677156071,0,0
1031205,2019,4,51.25136005915597,0,0
1031327,2019,4,49.56035286360638,0,0
1031503,2019,4,43.259983844095515,0,0
1031588,2019,4,49.5370237040319,0,0
1031720,2019,4,49.506392741145525,0,0
1031860,2019,4,53.71453003982506,0,0
1031971,2019,4,44.48456730101404,0,0
1032041,2019,4,58.91058966319408,0,0
1032101,2019,4,45.128725566092506,0,0
1032194,2019,4,48.814052478134094,0,0
1032314,2019,4,40.00685756914956,0,0
1032442,2019,4,52.734371994614364,0,0
1032517,2019,4,50.44861239060342,0,0
1032537,2019,4,56.021192368366236,0,0
1032559,2019,4,48.43226473629781,0,0
1032744,2019,4,46.58845251759071,0,0
1032831,2019,4,51.12429833824265,0,0
1032875,2019,4,41.955153679762574,0,0
1033063,2019,4,38.849908627488695,0,0
1033201,2019,4,42.77053614042531,0,0
1033340,2019,4,47.39773661556318,0,0
1033758,2019,4,61.049701980388406,0,0
1033774,2019,4,49.017038228024276,0,0
1033892,2019,4,41.02225751341467,0,0
1033942,2019,4,53.44061332104645,0,0
1034012,2019,4,51.9580132213686,0,0
1034048,2019,4,56.37357959421882,0,0
1034076,2019,4,42.03906366482778,0,0
1034127,2019,4,47.93366952093267,0,0
1034179,2019,4,46.24211240836275,0,0
1034223,2019,4,73.34979610330767,0,0
1034434,2019,4,58.85042894442372,0,0
1034609,2019,4,46.025683177280634,0,0
1034666,2019,4,41.17451044304591,0,0
1034690,2019,4,60.095657293448085,0,0
1034782,2019,4,50.02133624919394,0,0
1034921,2019,4,55.741087735912856,0,0
1035046,2019,4,59.99594090434265,0,0
1035077,2019,4,56.06932491117251,0,0
1035186,2019,4,57.26751009591116,0,0
1035404,2019,4,52.83218923402552,0,0
1035443,2019,4,50.402468369168666,0,0
1035516,2019,4,58.19183628802801,0,0
1035543,2019,4,52.17934673869547,0,0
1035632,2019,4,35.67640695213866,0,0
1035659,2019,4,42.89666574176841,0,0
1035808,2019,4,67.21613744959164,0,0
1035978,2019,4,54.219752881665144,0,0
1036064,2019,4,47.2601110691129,0,0
1036175,2019,4,45.13929607475677,0,0
1036180,2019,4,49.02832105353338,0,0
1036250,2019,4,51.96850956075709,0,0
1036367,2019,4,52.154722312152344,0,0
1036574,2019,4,48.71393771118738,0,0
1036669,2019,4,52.209398035998014,0,0
1036723,2019,4,51.761746076161906,0,0
1036871,2019,4,62.04525113440774,0,0
1036878,2019,4,49.87572631988657,0,0
1036926,2019,4,47.071916287332094,0,0
1037232,2019,4,44.86790673971205,0,0
1037263,2019,4,46.1338700617862,0,0
1037336,2019,4,52.320689827044845,0,0
1037399,2019,4,53.15050690991017,0,0
1037403,2019,4,69.51372351160443,0,0
1037472,2019,4,55.199349801476274,0,0
1037810,2019,4,53.91760389247826,0,0
1038100,2019,4,58.042801556420216,0,0
1038179,2019,4,49.518971184223126,0,0
1038219,2019,4,46.674941509666276,0,0
1038225,2019,4,50.70458457205445,0,0
1038299,2019,4,45.71380146476642,0,0
1038317,2019,4,61.73857570628822,0,0
1038586,2019,4,54.800896707313605,0,0
1038641,2019,4,44.5061243046641,0,0
1038841,2019,4,48.609685920189314,0,0
1038899,2019,4,50.827307450816235,0,0
1039046,2019,4,53.01313443331074,0,0
1039204,2019,4,45.5104273755324,0,0
1039476,2019,4,59.0795359706226,0,0
1039702,2019,4,42.00316343574429,0,0
1039704,2019,4,34.9961767484784,0,0
1039759,2019,4,64.31707231412214,0,0
1039763,2019,4,47.25994432971177,0,0
1039803,2019,4,58.06240180238935,0,0
1040253,2019,4,49.551107253842474,0,0
1040316,2019,4,48.471608413895694,0,0
1040666,2019,4,42.39024217532927,0,0
1040742,2019,4,50.87787904754486,0,0
1040948,2019,4,52.012624504980195,0,0
1041079,2019,4,46.96995165279965,0,0
1041082,2019,4,59.68036776636018,0,0
1041226,2019,4,61.52796067070492,0,0
1041312,2019,4,53.288987127088696,0,0
1041907,2019,4,60.20036731498764,0,0
1041910,2019,4,42.005830903790105,0,0
1022018,2019,4,45.374238135312254,0,0
1022043,2019,4,47.55452346395742,0,0
1022134,2019,4,58.55653911172585,0,0
1022292,2019,4,68.7939127494082,0,0
1022327,2019,4,60.04292616816925,0,0
1022375,2019,4,47.908670287668485,0,0
1022404,2019,4,45.35390199637022,0,0
1022554,2019,4,44.670148505710735,0,0
1022770,2019,4,58.19828134066481,0,0
1022787,2019,4,61.84427025527193,0,0
1022793,2019,4,46.25343912744424,0,0
1022829,2019,4,50.823101047148235,0,0
1022854,2019,4,48.58987353435766,0,0
1022860,2019,4,42.541509388013544,0,0
1023081,2019,4,57.941128437467086,0,0
1023111,2019,4,40.43946749411942,0,0
1023256,2019,4,58.838732194100444,0,0
1023286,2019,4,41.94958719616254,0,0
1023580,2019,4,49.034568102697996,0,0
1023633,2019,4,49.51023206478151,0,0
1023792,2019,4,48.46060508442727,0,0
1023909,2019,4,54.30050727263317,0,0
1024118,2019,4,45.64122290224789,0,0
1024435,2019,4,44.841857317612764,0,0
1024524,2019,4,44.89182071036502,0,0
1024985,2019,4,58.32404833836862,0,0
1025073,2019,4,49.489213042412366,0,0
1025161,2019,4,55.17898164058968,0,0
1025240,2019,4,48.404789767315265,0,0
1025291,2019,4,42.64199422777309,0,0
1025305,2019,4,57.87244245524296,0,0
1025413,2019,4,42.35342524568266,0,0
1025425,2019,4,50.06208864085689,0,0
1025518,2019,4,45.57370420888542,0,0
1025557,2019,4,57.4916786270498,0,0
1025721,2019,4,53.05247320910098,0,0
1025723,2019,4,59.663430957714546,0,0
1025826,2019,4,48.686139687409096,0,0
1025857,2019,4,42.32641593138462,0,0
1025859,2019,4,48.84624691358024,0,0
1025881,2019,4,47.647763074984255,0,0
1025883,2019,4,67.19345753899479,0,0
1025890,2019,4,55.43999055434206,0,0
1026944,2019,4,54.03430442078621,0,0
1026974,2019,4,57.711077533848844,0,0
1027079,2019,4,46.484588216407126,0,0
1027201,2019,4,47.365702531806306,0,0
1027466,2019,4,44.9268773729106,0,0
1027519,2019,4,57.072366710013,0,0
1027720,2019,4,43.76774246217481,0,0
1027733,2019,4,50.72526853098676,0,0
1027779,2019,4,51.01379640718563,0,0
1027902,2019,4,49.198858344599664,0,0
1028084,2019,4,52.745327233164076,0,0
1028091,2019,4,46.93380503579228,0,0
1028204,2019,4,49.86902731461447,0,0
1028213,2019,4,52.919952352590826,0,0
1028233,2019,4,69.03981725531541,0,0
1028247,2019,4,53.19163708904375,0,0
1028339,2019,4,46.27511776699712,0,0
1028357,2019,4,58.38302977947353,0,0
1028493,2019,4,52.06222006091475,0,0
1028548,2019,4,44.13022469195458,0,0
1028577,2019,4,49.526822828895625,0,0
1028629,2019,4,52.505410791312464,0,0
1028723,2019,4,61.75542841937202,0,0
1028781,2019,4,31.35948607108549,0,0
1028882,2019,4,69.511693107221,0,0
1029224,2019,4,52.23694789465548,0,0
1029525,2019,4,43.86237444027595,0,0
1029584,2019,4,47.64635822262941,0,0
1029593,2019,4,50.46612760364581,0,0
1029703,2019,4,52.52487539917032,0,0
1029849,2019,4,52.39645066313716,0,0
1030160,2019,4,43.83478717288612,0,0
1030166,2019,4,40.499664030599064,0,0
1030196,2019,4,45.99189843402658,0,0
1030200,2019,4,41.22057335581787,0,0
1030436,2019,4,31.861692075895704,0,0
1030485,2019,4,49.59910495163851,0,0
1030589,2019,4,34.88326582624129,0,0
1030785,2019,4,64.27159379596205,0,0
1030970,2019,4,54.078960505879735,0,0
1031032,2019,4,57.11503655759321,0,0
1031204,2019,4,44.79874196253846,0,0
1031241,2019,4,61.516559915027834,0,0
1031253,2019,4,46.85211363636364,0,0
1031314,2019,4,48.52939576740508,0,0
1031494,2019,4,48.16094569195765,0,0
1031555,2019,4,56.52798467101399,0,0
1031649,2019,4,46.403983415555786,0,0
1031775,2019,4,50.04973637465813,0,0
1032354,2019,4,67.90822719040406,0,0
1032453,2019,4,54.72835645886261,0,0
1032510,2019,4,47.44498624052528,0,0
1032685,2019,4,49.960893140314084,0,0
1032689,2019,4,72.96850859705957,0,0
1032712,2019,4,45.25481662467231,0,0
1032772,2019,4,46.223242297999285,0,0
1032919,2019,4,34.99425226633984,0,0
1032944,2019,4,60.43270185764208,0,0
1032970,2019,4,53.44967050371919,0,0
1032987,2019,4,31.295661846496124,0,0
1033259,2019,4,47.311811157822966,0,0
1033378,2019,4,44.43189014826434,0,0
1033430,2019,4,54.3064691183523,0,0
1033520,2019,4,47.01860346585117,0,0
1033550,2019,4,48.94971040040289,0,0
1033678,2019,4,53.640804289544235,0,0
1033689,2019,4,51.080362708982705,0,0
1033731,2019,4,53.91475896984372,0,0
1034030,2019,4,48.857741320489666,0,0
1034088,2019,4,41.51106962494914,0,0
1034115,2019,4,43.03576300916002,0,0
1034249,2019,4,36.70377531291341,0,0
1034305,2019,4,61.533010316754016,0,0
1034663,2019,4,55.835337650323766,0,0
1034671,2019,4,59.94495461542545,0,0
1034767,2019,4,38.0982879377432,0,0
1034771,2019,4,40.87722424394528,0,0
1034902,2019,4,69.55042659505764,0,0
1034956,2019,4,48.5898172652804,0,0
1035328,2019,4,50.544311651873635,0,0
1035950,2019,4,41.28343966560334,0,0
1036005,2019,4,44.21057810578105,0,0
1036115,2019,4,56.603291399636056,0,0
1036342,2019,4,50.83161417617822,0,0
1036419,2019,4,45.78547863566222,0,0
1036468,2019,4,56.742033907298826,0,0
1036530,2019,4,41.87307683355445,0,0
1036704,2019,4,46.20280540678399,0,0
1036857,2019,4,44.047105471847736,0,0
1036946,2019,4,50.17553619977846,0,0
1036956,2019,4,49.07138690165495,0,0
1037010,2019,4,51.45029743703787,0,0
1037193,2019,4,44.67057922308985,0,0
1037212,2019,4,63.832021801034955,0,0
1037226,2019,4,49.56534768855097,0,0
1037294,2019,4,51.0032219391578,0,0
1037370,2019,4,34.11627137080565,0,0
1037469,2019,4,47.61743925555748,0,0
1037502,2019,4,56.47476904866059,0,0
1037685,2019,4,66.98365532455378,0,0
1037716,2019,4,41.7421402813754,0,0
1037911,2019,4,51.762339759765844,0,0
1038199,2019,4,53.141717094310714,0,0
1038413,2019,4,46.53267007260016,0,0
1038504,2019,4,54.10679103256425,0,0
1038612,2019,4,54.5838732509392,0,0
1038792,2019,4,60.2988912617383,0,0
1038876,2019,4,57.933687602464815,0,0
1038973,2019,4,51.05381597068837,0,0
1038987,2019,4,55.06456712439167,0,0
1039150,2019,4,51.144957196695536,0,0
1039152,2019,4,48.82139226980114,0,0
1039223,2019,4,54.7033921302578,0,0
1039250,2019,4,46.6912569690826,0,0
1039316,2019,4,50.724082173624915,0,0
1039343,2019,4,49.32895119693162,0,0
1039385,2019,4,56.287102423591875,0,0
1039473,2019,4,60.20616930160672,0,0
1039671,2019,4,49.36845596624831,0,0
1039817,2019,4,45.55130420006232,0,0
1040306,2019,4,42.97508812041536,0,0
1040317,2019,4,56.89737484737485,0,0
1040397,2019,4,47.88139466114679,0,0
1040602,2019,4,44.43275530879141,0,0
1040712,2019,4,59.49558708872601,0,0
1040793,2019,4,54.287911905486546,0,0
1040859,2019,4,55.19012195900646,0,0
1040896,2019,4,44.01562042370398,0,0
1041020,2019,4,57.76293575807834,0,0
1041043,2019,4,61.63129350348028,0,0
1041060,2019,4,52.33337206262526,0,0
1041133,2019,4,59.619440459110464,0,0
1041161,2019,4,58.99289825606369,0,0
1041223,2019,4,53.12928933864634,0,0
1041322,2019,4,61.240080761112296,0,0
1041350,2019,4,51.393904646952315,0,0
1041354,2019,4,53.47171788698484,0,0
1041369,2019,4,44.59640863867992,0,0
1041410,2019,4,57.696837930914526,0,0
1041692,2019,4,38.27749276666099,0,0
1041826,2019,4,39.14480812922877,0,0
1041888,2019,4,46.70750329528215,0,0
